timestamp,buy_from,sell_to,buy_price,sell_price,amount_usd,profit_usd,balance_usd,fees_paid_usd
2025-02-21T20:20:00,coinbase,binance,95123.58,95489.79,10000,18.43,14857.87,20.0285
2025-02-21T20:45:00,coinbase,binance,95126.73,95545.26,10000,23.92,14881.78,20.034
2025-02-21T20:50:00,coinbase,binance,94951.32,95427.82,10000,30.09,14911.88,20.0401
2025-02-21T20:55:00,coinbase,binance,94937.7,95324.14,10000,20.63,14932.51,20.0307
2025-02-21T21:25:00,coinbase,binance,94986.95,95380.08,10000,21.32,14953.83,20.0313
2025-02-21T21:30:00,coinbase,binance,94988.14,95379.63,10000,21.14,14974.97,20.0312
2025-02-22T02:35:00,binance,coinbase,96113.56,96406.32,10000,10.41,14985.38,20.0204
2025-02-24T15:45:00,coinbase,binance,93922.84,94249.03,10000,14.67,15000.05,20.0247
2025-02-24T16:15:00,coinbase,binance,94481.92,94841.43,10000,17.98,15018.03,20.028
2025-02-25T00:45:00,binance,coinbase,91589.31,91901.92,10000,14.07,15032.11,20.0241
2025-02-25T06:30:00,coinbase,binance,91505.31,91848.98,10000,17.49,15049.6,20.0275
2025-02-25T06:55:00,coinbase,binance,91263.16,91544.57,10000,10.78,15060.38,20.0208
2025-02-25T07:00:00,coinbase,binance,91244.07,91539.68,10000,12.34,15072.72,20.0224
2025-02-25T07:20:00,coinbase,binance,89691.22,90000.0,10000,14.37,15087.09,20.0244
2025-02-25T07:30:00,coinbase,binance,89000.0,89461.72,10000,31.78,15118.88,20.0418
2025-02-25T09:25:00,coinbase,binance,88598.05,88956.95,10000,20.44,15139.31,20.0305
2025-02-25T15:15:00,coinbase,binance,86445.52,86785.86,10000,19.3,15158.62,20.0293
2025-02-25T15:25:00,coinbase,binance,86452.73,86792.12,10000,19.19,15177.81,20.0292
2025-02-25T15:30:00,coinbase,binance,86068.77,86435.18,10000,22.5,15200.3,20.0325
2025-02-25T16:10:00,coinbase,binance,86989.37,87288.0,10000,14.27,15214.57,20.0243
2025-02-25T16:25:00,coinbase,binance,86239.46,86593.43,10000,20.97,15235.55,20.031
2025-02-25T18:05:00,coinbase,binance,87304.4,87613.28,10000,15.32,15250.86,20.0253
2025-02-25T18:15:00,coinbase,binance,86963.95,87238.47,10000,11.51,15262.38,20.0215
2025-02-25T18:20:00,coinbase,binance,87126.17,87449.42,10000,17.04,15279.42,20.0271
2025-02-25T19:10:00,coinbase,binance,86579.2,86867.21,10000,13.21,15292.63,20.0232
2025-02-25T20:10:00,coinbase,binance,87718.99,87994.67,10000,11.37,15304.0,20.0214
2025-02-26T00:05:00,coinbase,binance,88419.82,88720.65,10000,13.96,15317.96,20.024
2025-02-26T00:15:00,coinbase,binance,88198.02,88488.49,10000,12.88,15330.84,20.0229
2025-02-26T00:40:00,coinbase,binance,88093.46,88376.6,10000,12.09,15342.93,20.0221
2025-02-26T11:25:00,coinbase,binance,88887.53,89238.74,10000,19.44,15362.37,20.0295
2025-02-26T13:10:00,coinbase,binance,87632.71,87903.07,10000,10.8,15373.17,20.0208
2025-02-26T13:15:00,coinbase,binance,87457.86,87746.37,10000,12.93,15386.1,20.023
2025-02-26T14:15:00,coinbase,binance,86127.79,86466.5,10000,19.26,15405.36,20.0293
2025-02-26T14:20:00,coinbase,binance,85504.73,85786.36,10000,12.88,15418.24,20.0229
2025-02-26T14:30:00,coinbase,binance,85846.74,86192.69,10000,20.23,15438.47,20.0303
2025-02-26T15:35:00,coinbase,binance,87841.78,88109.24,10000,10.4,15448.87,20.0204
2025-02-26T17:15:00,coinbase,binance,86760.06,87193.04,10000,29.82,15478.68,20.0399
2025-02-26T19:15:00,coinbase,binance,84737.97,84997.98,10000,10.63,15489.32,20.0207
2025-02-26T19:25:00,coinbase,binance,84200.0,84637.08,10000,31.82,15521.13,20.0419
2025-02-26T19:35:00,coinbase,binance,84054.01,84329.57,10000,12.73,15533.86,20.0228
2025-02-26T19:45:00,coinbase,binance,83975.72,84240.47,10000,11.47,15545.34,20.0215
2025-02-26T20:15:00,coinbase,binance,82237.93,82552.22,10000,18.15,15563.49,20.0282
2025-02-26T20:25:00,coinbase,binance,83382.45,83792.14,10000,29.05,15592.53,20.0391
2025-02-26T21:15:00,coinbase,binance,84091.35,84535.94,10000,32.77,15625.31,20.0428
2025-02-26T21:25:00,coinbase,binance,84338.36,84772.76,10000,31.41,15656.72,20.0415
2025-02-26T21:30:00,coinbase,binance,83830.56,84161.46,10000,19.4,15676.12,20.0294
2025-02-26T21:35:00,coinbase,binance,84017.42,84323.65,10000,16.39,15692.51,20.0264
2025-02-26T21:40:00,coinbase,binance,83640.79,84162.82,10000,42.3,15734.81,20.0524
2025-02-26T21:45:00,coinbase,binance,83660.18,84015.27,10000,22.37,15757.18,20.0324
2025-02-26T22:10:00,coinbase,binance,84729.84,85184.02,10000,33.51,15790.68,20.0435
2025-02-26T22:30:00,coinbase,binance,84170.17,84499.01,10000,19.0,15809.68,20.029
2025-02-26T22:55:00,coinbase,binance,84307.1,84745.51,10000,31.91,15841.59,20.0419
2025-02-26T23:15:00,coinbase,binance,84174.3,84503.21,10000,19.01,15860.6,20.029
2025-02-26T23:45:00,coinbase,binance,83836.95,84178.07,10000,20.62,15881.22,20.0306
2025-02-27T00:20:00,coinbase,binance,84232.46,84613.39,10000,25.14,15906.36,20.0352
2025-02-27T01:55:00,coinbase,binance,84624.84,84905.96,10000,13.16,15919.52,20.0232
2025-02-27T02:25:00,coinbase,binance,84806.69,85074.65,10000,11.54,15931.06,20.0216
2025-02-27T02:40:00,coinbase,binance,84423.19,84680.35,10000,10.41,15941.47,20.0204
2025-02-27T16:20:00,coinbase,binance,85082.35,85380.32,10000,14.96,15956.44,20.025
2025-02-27T17:05:00,coinbase,binance,84371.13,84665.45,10000,14.82,15971.26,20.0248
2025-02-27T18:25:00,coinbase,binance,84430.36,84719.94,10000,14.24,15985.5,20.0243
2025-02-27T20:20:00,coinbase,binance,82929.02,83248.85,10000,18.5,16004.0,20.0285
2025-02-27T20:50:00,coinbase,binance,83480.09,83759.94,10000,13.47,16017.47,20.0235
2025-02-27T20:55:00,coinbase,binance,83358.53,83675.01,10000,17.9,16035.37,20.0279
2025-02-27T21:25:00,coinbase,binance,83820.91,84082.26,10000,11.13,16046.49,20.0211
2025-02-27T22:25:00,coinbase,binance,83927.54,84198.13,10000,12.19,16058.68,20.0222
2025-02-28T00:40:00,coinbase,binance,84389.45,84668.05,10000,12.96,16071.64,20.023
2025-02-28T03:00:00,binance,coinbase,80952.69,81208.36,10000,11.53,16083.17,20.0216
2025-02-28T04:00:00,coinbase,binance,79600.0,79840.76,10000,10.2,16093.36,20.0202
2025-02-28T04:05:00,coinbase,binance,79960.62,80246.5,10000,15.69,16109.05,20.0257
2025-02-28T04:25:00,coinbase,binance,80238.59,80521.64,10000,15.22,16124.27,20.0252
2025-02-28T04:30:00,coinbase,binance,79818.14,80065.3,10000,10.91,16135.18,20.0209
2025-02-28T05:00:00,coinbase,binance,80258.49,80543.49,10000,15.45,16150.63,20.0255
2025-02-28T05:05:00,coinbase,binance,79826.3,80183.91,10000,24.72,16175.35,20.0348
2025-02-28T05:30:00,coinbase,binance,79531.96,79870.97,10000,22.55,16197.9,20.0326
2025-02-28T06:20:00,coinbase,binance,79285.96,79589.99,10000,18.28,16216.18,20.0283
2025-02-28T06:45:00,coinbase,binance,79171.93,79431.38,10000,12.71,16228.9,20.0227
2025-02-28T06:55:00,coinbase,binance,79240.95,79662.9,10000,33.15,16262.05,20.0432
2025-02-28T07:10:00,coinbase,binance,79631.7,79956.77,10000,20.75,16282.8,20.0308
2025-02-28T08:05:00,coinbase,binance,79193.59,79449.46,10000,12.25,16295.05,20.0223
2025-02-28T08:15:00,coinbase,binance,78460.43,78802.82,10000,23.56,16318.61,20.0336
2025-02-28T08:20:00,coinbase,binance,78405.25,78727.13,10000,20.98,16339.6,20.031
2025-02-28T08:35:00,coinbase,binance,78792.17,79140.45,10000,24.12,16363.72,20.0342
2025-02-28T09:10:00,coinbase,binance,79100.98,79358.25,10000,12.47,16376.19,20.0225
2025-02-28T09:40:00,coinbase,binance,80065.46,80386.59,10000,20.04,16396.23,20.0301
2025-02-28T10:00:00,coinbase,binance,80089.8,80400.0,10000,18.66,16414.89,20.0287
2025-02-28T10:25:00,binance,coinbase,79593.92,79907.28,10000,19.3,16434.19,20.0293
2025-02-28T10:50:00,coinbase,binance,79963.95,80246.3,10000,15.25,16449.44,20.0253
2025-02-28T12:25:00,coinbase,binance,80144.77,80531.4,10000,28.16,16477.6,20.0382
2025-02-28T13:15:00,coinbase,binance,80820.34,81127.76,10000,17.97,16495.57,20.028
2025-02-28T13:20:00,coinbase,binance,80819.04,81127.76,10000,18.13,16513.7,20.0282
2025-02-28T13:35:00,coinbase,binance,81283.71,81675.63,10000,28.13,16541.83,20.0382
2025-02-28T15:20:00,binance,coinbase,83696.03,84003.99,10000,16.73,16558.56,20.0268
2025-02-28T15:25:00,binance,coinbase,84028.12,84327.62,10000,15.58,16574.14,20.0256
2025-02-28T16:50:00,binance,coinbase,84274.35,84596.6,10000,18.17,16592.32,20.0282
2025-02-28T16:55:00,coinbase,binance,84354.83,84637.18,10000,13.41,16605.73,20.0234
2025-02-28T17:00:00,coinbase,binance,84133.08,84395.05,10000,11.09,16616.82,20.0211
2025-02-28T17:45:00,coinbase,binance,83572.52,83838.25,10000,11.74,16628.56,20.0218
2025-02-28T17:55:00,coinbase,binance,83592.08,83927.96,10000,20.11,16648.67,20.0301
2025-02-28T20:30:00,coinbase,binance,83568.78,83937.76,10000,24.07,16672.74,20.0341
2025-02-28T21:00:00,coinbase,binance,84056.41,84356.41,10000,15.63,16688.37,20.0257
2025-02-28T22:20:00,coinbase,binance,84115.09,84439.78,10000,18.53,16706.91,20.0286
2025-02-28T22:25:00,coinbase,binance,84121.75,84386.2,10000,11.38,16718.29,20.0214
2025-02-28T22:50:00,coinbase,binance,83932.67,84234.65,10000,15.92,16734.21,20.0259
2025-03-01T00:20:00,coinbase,binance,84348.66,84605.44,10000,10.39,16744.6,20.0204
2025-03-01T00:40:00,coinbase,binance,84112.1,84393.71,10000,13.42,16758.02,20.0234
2025-03-01T00:45:00,coinbase,binance,84012.48,84329.46,10000,17.66,16775.69,20.0277
2025-03-01T00:55:00,coinbase,binance,83811.74,84128.05,10000,17.68,16793.36,20.0277
2025-03-01T02:00:00,coinbase,binance,84403.08,84678.43,10000,12.57,16805.93,20.0226
2025-03-01T02:05:00,coinbase,binance,84378.6,84678.43,10000,15.47,16821.4,20.0255
2025-03-01T03:05:00,coinbase,binance,85003.83,85374.64,10000,23.55,16844.95,20.0336
2025-03-01T03:10:00,coinbase,binance,85000.21,85374.64,10000,23.97,16868.92,20.034
2025-03-01T03:25:00,coinbase,binance,84994.74,85253.26,10000,10.37,16879.29,20.0204
2025-03-01T03:40:00,coinbase,binance,85149.18,85483.91,10000,19.24,16898.53,20.0293
2025-03-01T04:45:00,coinbase,binance,86162.16,86549.41,10000,24.86,16923.39,20.0349
2025-03-01T06:25:00,coinbase,binance,85236.9,85526.56,10000,13.93,16937.32,20.0239
2025-03-01T06:30:00,coinbase,binance,84850.95,85203.61,10000,21.49,16958.81,20.0315
2025-03-01T07:05:00,coinbase,binance,84888.0,85145.04,10000,10.23,16969.04,20.0202
2025-03-01T07:35:00,coinbase,binance,84742.79,85043.92,10000,15.47,16984.51,20.0255
2025-03-01T15:30:00,coinbase,binance,84568.47,84847.17,10000,12.9,16997.41,20.0229
2025-03-02T08:00:00,coinbase,binance,86037.39,86306.98,10000,11.28,17008.69,20.0213
2025-03-02T14:35:00,coinbase,binance,85139.19,85467.24,10000,18.46,17027.15,20.0285
2025-03-02T16:05:00,binance,coinbase,87558.67,87838.57,10000,11.91,17039.07,20.0219
2025-03-02T16:10:00,binance,coinbase,87840.74,88217.3,10000,22.79,17061.86,20.0328
2025-03-02T16:40:00,binance,coinbase,91344.22,91678.29,10000,16.51,17078.37,20.0265
2025-03-02T17:00:00,coinbase,binance,90882.04,91221.57,10000,17.29,17095.66,20.0273
2025-03-02T17:15:00,binance,coinbase,92015.59,92509.24,10000,33.55,17129.22,20.0436
2025-03-02T18:30:00,coinbase,binance,92958.28,93310.11,10000,17.78,17147.0,20.0278
2025-03-02T21:45:00,coinbase,binance,93705.44,93999.79,10000,11.36,17158.36,20.0214
2025-03-03T09:00:00,binance,coinbase,91188.61,91568.31,10000,21.57,17179.92,20.0316
2025-03-03T15:00:00,binance,coinbase,89889.97,90206.42,10000,15.14,17195.07,20.0252
2025-03-03T15:55:00,coinbase,binance,89962.96,90280.46,10000,15.23,17210.3,20.0253
2025-03-03T16:25:00,coinbase,binance,90205.67,90670.68,10000,31.46,17241.76,20.0415
2025-03-03T16:30:00,coinbase,binance,89914.54,90298.06,10000,22.58,17264.33,20.0326
2025-03-03T16:50:00,coinbase,binance,90040.5,90312.42,10000,10.15,17274.48,20.0202
2025-03-03T16:55:00,coinbase,binance,90083.33,90367.47,10000,11.49,17285.97,20.0215
2025-03-03T17:10:00,coinbase,binance,90092.15,90368.32,10000,10.6,17296.58,20.0206
2025-03-03T17:15:00,binance,coinbase,90043.06,90352.74,10000,14.33,17310.91,20.0244
2025-03-03T19:35:00,binance,coinbase,86808.65,87091.11,10000,12.48,17323.39,20.0225
2025-03-03T19:50:00,coinbase,binance,85845.83,86203.05,10000,21.54,17344.93,20.0316
2025-03-03T20:30:00,coinbase,binance,85868.55,86278.19,10000,27.62,17372.55,20.0377
2025-03-03T20:35:00,coinbase,binance,85302.53,85672.79,10000,23.33,17395.88,20.0334
2025-03-03T21:40:00,coinbase,binance,86178.92,86465.89,10000,13.24,17409.12,20.0233
2025-03-03T22:55:00,coinbase,binance,86579.45,86907.98,10000,17.88,17427.0,20.0279
2025-03-03T23:25:00,coinbase,binance,86435.48,86735.79,10000,14.68,17441.69,20.0247
2025-03-04T00:05:00,coinbase,binance,86085.88,86502.41,10000,28.3,17469.99,20.0383
2025-03-04T00:40:00,coinbase,binance,85944.39,86229.23,10000,13.09,17483.07,20.0231
2025-03-04T01:15:00,coinbase,binance,85522.15,85901.75,10000,24.31,17507.38,20.0343
2025-03-04T01:35:00,coinbase,binance,84293.91,84983.0,10000,61.6,17568.97,20.0717
2025-03-04T01:40:00,coinbase,binance,83489.59,83879.68,10000,26.64,17595.61,20.0367
2025-03-04T01:45:00,coinbase,binance,82762.28,83121.61,10000,23.34,17618.95,20.0334
2025-03-04T02:20:00,coinbase,binance,82933.93,83263.4,10000,19.66,17638.61,20.0297
2025-03-04T04:30:00,coinbase,binance,83694.72,83970.63,10000,12.91,17651.52,20.0229
2025-03-04T04:55:00,coinbase,binance,83357.02,83720.22,10000,23.49,17675.02,20.0335
2025-03-04T06:10:00,coinbase,binance,83992.07,84321.87,10000,19.2,17694.21,20.0292
2025-03-04T08:25:00,coinbase,binance,83545.1,83836.61,10000,14.83,17709.05,20.0249
2025-03-04T08:45:00,coinbase,binance,83402.58,83836.57,10000,31.94,17740.99,20.042
2025-03-04T09:20:00,coinbase,binance,83669.99,84076.61,10000,28.51,17769.5,20.0385
2025-03-04T09:50:00,coinbase,binance,83817.15,84131.61,10000,17.45,17786.95,20.0275
2025-03-04T10:05:00,coinbase,binance,83599.99,83884.95,10000,14.03,17800.98,20.0241
2025-03-04T10:15:00,coinbase,binance,83468.06,83840.06,10000,24.49,17825.47,20.0345
2025-03-04T10:20:00,coinbase,binance,83520.75,83809.43,10000,14.5,17839.97,20.0245
2025-03-04T11:00:00,coinbase,binance,83824.47,84096.03,10000,12.34,17852.31,20.0224
2025-03-04T12:05:00,coinbase,binance,83623.31,83973.68,10000,21.82,17874.14,20.0319
2025-03-04T12:20:00,coinbase,binance,83335.65,83674.58,10000,20.6,17894.74,20.0306
2025-03-04T12:25:00,coinbase,binance,83332.87,83622.19,10000,14.66,17909.4,20.0247
2025-03-04T12:50:00,coinbase,binance,83657.92,83933.25,10000,12.86,17922.25,20.0229
2025-03-04T13:10:00,coinbase,binance,83211.77,83479.21,10000,12.09,17934.34,20.0221
2025-03-04T14:20:00,coinbase,binance,82819.18,83110.84,10000,15.16,17949.49,20.0252
2025-03-04T14:25:00,coinbase,binance,82722.72,83110.84,10000,26.83,17976.33,20.0369
2025-03-04T15:10:00,coinbase,binance,82687.96,83012.91,10000,19.23,17995.56,20.0293
2025-03-04T15:25:00,coinbase,binance,82297.02,82546.66,10000,10.28,18005.84,20.0203
2025-03-04T17:10:00,binance,coinbase,83575.83,83831.62,10000,10.55,18016.4,20.0206
2025-03-04T17:15:00,binance,coinbase,84114.09,84477.91,10000,23.18,18039.57,20.0332
2025-03-04T17:20:00,coinbase,binance,84293.24,84578.82,10000,13.82,18053.4,20.0238
2025-03-04T17:55:00,binance,coinbase,85152.22,85418.77,10000,11.25,18064.65,20.0213
2025-03-04T18:05:00,binance,coinbase,85498.27,85777.85,10000,12.64,18077.29,20.0227
2025-03-04T19:00:00,binance,coinbase,87073.05,87408.7,10000,18.48,18095.77,20.0285
2025-03-04T20:55:00,coinbase,binance,86813.52,87087.83,10000,11.54,18107.32,20.0216
2025-03-04T21:05:00,coinbase,binance,86876.33,87149.85,10000,11.43,18118.75,20.0215
2025-03-04T21:35:00,coinbase,binance,87793.16,88208.74,10000,27.25,18146.0,20.0373
2025-03-04T21:50:00,coinbase,binance,87574.19,87873.25,10000,14.09,18160.09,20.0241
2025-03-05T03:50:00,coinbase,binance,87366.92,87691.15,10000,17.05,18177.14,20.0271
2025-03-05T03:55:00,coinbase,binance,86810.0,87169.95,10000,21.39,18198.53,20.0314
2025-03-05T04:30:00,coinbase,binance,86920.77,87221.78,10000,14.57,18213.1,20.0246
2025-03-05T04:50:00,coinbase,binance,86885.45,87163.27,10000,11.92,18225.02,20.0219
2025-03-05T04:55:00,coinbase,binance,86891.31,87163.27,10000,11.25,18236.27,20.0213
2025-03-05T13:35:00,coinbase,binance,89630.56,89975.94,10000,18.47,18254.73,20.0285
2025-03-05T14:25:00,binance,coinbase,89298.11,89736.54,10000,29.01,18283.74,20.039
2025-03-05T14:40:00,coinbase,binance,89346.0,89690.83,10000,18.53,18302.27,20.0286
2025-03-05T15:20:00,coinbase,binance,88322.82,88590.21,10000,10.22,18312.49,20.0202
2025-03-05T16:05:00,coinbase,binance,88046.48,88450.37,10000,25.79,18338.28,20.0358
2025-03-05T16:15:00,coinbase,binance,87965.16,88289.65,10000,16.82,18355.11,20.0269
2025-03-05T16:45:00,binance,coinbase,87976.43,88263.71,10000,12.6,18367.71,20.0226
2025-03-05T16:55:00,coinbase,binance,88894.25,89171.44,10000,11.13,18378.84,20.0212
2025-03-05T17:05:00,binance,coinbase,88852.5,89131.02,10000,11.29,18390.13,20.0213
2025-03-05T17:20:00,binance,coinbase,89353.29,89702.05,10000,18.96,18409.1,20.029
2025-03-05T17:30:00,binance,coinbase,90065.93,90386.66,10000,15.55,18424.64,20.0256
2025-03-05T17:45:00,binance,coinbase,89417.77,89689.58,10000,10.35,18434.99,20.0204
2025-03-05T18:15:00,coinbase,binance,89160.52,89437.35,10000,11.0,18445.99,20.021
2025-03-05T18:40:00,coinbase,binance,89038.62,89360.7,10000,16.11,18462.1,20.0261
2025-03-05T19:00:00,binance,coinbase,89693.47,90004.84,10000,14.66,18476.75,20.0247
2025-03-05T20:30:00,binance,coinbase,89813.99,90199.1,10000,22.8,18499.56,20.0328
2025-03-05T20:40:00,binance,coinbase,89909.78,90347.37,10000,28.58,18528.14,20.0386
2025-03-05T20:45:00,binance,coinbase,89909.78,90393.3,10000,33.68,18561.82,20.0437
2025-03-05T21:05:00,binance,coinbase,90117.35,90463.76,10000,18.37,18580.19,20.0284
2025-03-05T21:25:00,binance,coinbase,90000.0,90285.82,10000,11.7,18591.9,20.0217
2025-03-05T21:55:00,binance,coinbase,89975.92,90365.37,10000,23.21,18615.11,20.0332
2025-03-05T22:55:00,binance,coinbase,89977.98,90445.2,10000,31.83,18646.94,20.0419
2025-03-05T23:55:00,binance,coinbase,90301.74,90603.73,10000,13.39,18660.32,20.0234
2025-03-06T01:10:00,binance,coinbase,90004.29,90421.58,10000,26.28,18686.6,20.0363
2025-03-06T01:15:00,binance,coinbase,90011.44,90326.61,10000,14.95,18701.56,20.025
2025-03-06T02:30:00,coinbase,binance,91164.98,91454.16,10000,11.67,18713.23,20.0217
2025-03-06T02:50:00,binance,coinbase,91655.46,91946.63,10000,11.71,18724.94,20.0217
2025-03-06T03:45:00,coinbase,binance,91420.79,91773.82,10000,18.55,18743.49,20.0286
2025-03-06T03:50:00,coinbase,binance,91426.44,91773.82,10000,17.93,18761.42,20.028
2025-03-06T07:45:00,coinbase,binance,91450.91,91741.07,10000,11.68,18773.09,20.0217
2025-03-06T10:35:00,coinbase,binance,91246.6,91570.37,10000,15.42,18788.51,20.0254
2025-03-07T00:20:00,binance,coinbase,87060.85,87350.02,10000,13.16,18801.67,20.0232
2025-03-07T00:40:00,coinbase,binance,85888.5,86232.75,10000,20.01,18821.68,20.03
2025-03-07T00:55:00,binance,coinbase,85253.5,85515.27,10000,10.65,18832.34,20.0207
2025-03-07T01:10:00,binance,coinbase,86188.35,86501.12,10000,16.23,18848.56,20.0263
2025-03-07T01:30:00,coinbase,binance,86879.0,87211.72,10000,18.23,18866.79,20.0283
2025-03-07T01:55:00,binance,coinbase,87845.89,88257.8,10000,26.81,18893.6,20.0368
2025-03-07T02:05:00,coinbase,binance,88087.85,88354.64,10000,10.24,18903.84,20.0203
2025-03-07T02:40:00,coinbase,binance,87836.26,88167.82,10000,17.68,18921.52,20.0277
2025-03-07T15:00:00,binance,coinbase,90361.61,90688.1,10000,16.07,18937.59,20.0261
2025-03-07T15:35:00,coinbase,binance,88252.49,88553.21,10000,14.02,18951.61,20.024
2025-03-07T15:45:00,binance,coinbase,88875.65,89159.59,10000,11.89,18963.5,20.0219
2025-03-07T16:25:00,coinbase,binance,87431.6,87700.82,10000,10.74,18974.24,20.0208
2025-03-07T17:00:00,coinbase,binance,87214.28,87506.43,10000,13.44,18987.68,20.0235
2025-03-07T18:55:00,coinbase,binance,88562.72,88883.83,10000,16.2,19003.88,20.0262
2025-03-07T19:05:00,coinbase,binance,88154.4,88514.65,10000,20.79,19024.67,20.0308
2025-03-07T19:15:00,coinbase,binance,88346.26,88637.55,10000,12.92,19037.59,20.0229
2025-03-07T20:30:00,binance,coinbase,87439.59,87777.21,10000,18.54,19056.13,20.0286
2025-03-07T20:35:00,coinbase,binance,86974.37,87243.46,10000,10.89,19067.02,20.0209
2025-03-07T20:45:00,coinbase,binance,87502.91,87782.89,10000,11.94,19078.96,20.022
2025-03-07T20:50:00,coinbase,binance,88080.47,88351.97,10000,10.77,19089.73,20.0208
2025-03-07T21:40:00,coinbase,binance,86257.98,86539.54,10000,12.59,19102.32,20.0226
2025-03-07T22:05:00,coinbase,binance,85892.89,86155.71,10000,10.55,19112.87,20.0206
2025-03-07T23:20:00,binance,coinbase,86050.0,86331.76,10000,12.69,19125.56,20.0227
2025-03-07T23:50:00,binance,coinbase,86504.76,86800.88,10000,14.17,19139.73,20.0242
2025-03-08T01:05:00,coinbase,binance,86535.63,86905.09,10000,22.62,19162.35,20.0327
2025-03-08T01:15:00,coinbase,binance,86118.39,86458.57,10000,19.43,19181.78,20.0295
2025-03-08T02:25:00,coinbase,binance,85953.44,86269.05,10000,16.66,19198.44,20.0267
2025-03-08T03:05:00,coinbase,binance,85972.6,86266.52,10000,14.13,19212.56,20.0242
2025-03-08T03:15:00,coinbase,binance,85444.37,85819.22,10000,23.79,19236.36,20.0338
2025-03-08T03:35:00,binance,coinbase,85617.09,85934.04,10000,16.96,19253.31,20.027
2025-03-08T12:05:00,coinbase,binance,85798.23,86056.28,10000,10.03,19263.34,20.02
2025-03-10T02:40:00,coinbase,binance,82418.23,82695.63,10000,13.6,19276.94,20.0236
2025-03-10T09:30:00,binance,coinbase,82752.29,83023.56,10000,12.73,19289.67,20.0227
2025-03-10T12:20:00,coinbase,binance,83118.94,83426.03,10000,16.88,19306.55,20.0269
2025-03-10T14:35:00,coinbase,binance,79979.27,80256.57,10000,14.61,19321.16,20.0246
2025-03-10T15:00:00,coinbase,binance,79778.65,80083.28,10000,18.12,19339.28,20.0281
2025-03-10T15:35:00,coinbase,binance,80780.73,81056.14,10000,14.04,19353.31,20.0241
2025-03-10T19:10:00,coinbase,binance,77941.06,78201.54,10000,13.36,19366.68,20.0234
2025-03-10T20:05:00,coinbase,binance,78739.45,78982.68,10000,10.84,19377.51,20.0209
2025-03-10T21:50:00,coinbase,binance,79352.24,79661.32,10000,18.88,19396.4,20.0289
2025-03-11T01:15:00,coinbase,binance,77199.53,77459.59,10000,13.63,19410.03,20.0237
2025-03-11T01:35:00,coinbase,binance,78344.4,78605.0,10000,13.21,19423.23,20.0232
2025-03-11T01:50:00,coinbase,binance,78791.57,79028.58,10000,10.03,19433.26,20.0201
2025-03-11T01:55:00,binance,coinbase,78812.93,79062.37,10000,11.6,19444.86,20.0216
2025-03-11T02:25:00,coinbase,binance,79232.46,79563.21,10000,21.67,19466.53,20.0317
2025-03-11T02:30:00,coinbase,binance,79072.29,79391.93,10000,20.35,19486.88,20.0304
2025-03-11T02:35:00,coinbase,binance,79060.98,79338.83,10000,15.08,19501.97,20.0251
2025-03-11T03:20:00,coinbase,binance,79414.39,79695.0,10000,15.27,19517.24,20.0253
2025-03-11T04:00:00,binance,coinbase,79422.83,79731.34,10000,18.78,19536.02,20.0288
2025-03-11T04:20:00,coinbase,binance,79839.82,80151.42,10000,18.96,19554.98,20.029
2025-03-11T04:35:00,coinbase,binance,79847.59,80178.35,10000,21.35,19576.33,20.0314
2025-03-11T14:20:00,coinbase,binance,80343.15,80742.07,10000,29.56,19605.89,20.0396
2025-03-11T14:30:00,coinbase,binance,79854.02,80181.03,10000,20.88,19626.77,20.0309
2025-03-11T16:05:00,coinbase,binance,81016.24,81407.93,10000,28.26,19655.03,20.0383
2025-03-11T16:10:00,coinbase,binance,80629.09,80879.12,10000,10.96,19665.99,20.021
2025-03-11T19:20:00,coinbase,binance,82871.35,83218.36,10000,21.8,19687.79,20.0318
2025-03-11T20:20:00,coinbase,binance,82679.98,82956.57,10000,13.4,19701.19,20.0234
2025-03-11T20:35:00,coinbase,binance,82726.82,82982.22,10000,10.82,19712.01,20.0208
2025-03-12T01:00:00,binance,coinbase,82636.6,82958.74,10000,18.91,19730.92,20.0289
2025-03-12T02:00:00,coinbase,binance,83014.42,83276.42,10000,11.51,19742.43,20.0215
2025-03-12T04:20:00,coinbase,binance,81862.84,82110.74,10000,10.23,19752.66,20.0203
2025-03-12T04:25:00,coinbase,binance,81844.09,82110.74,10000,12.53,19765.19,20.0225
2025-03-12T04:30:00,coinbase,binance,81783.45,82110.74,10000,19.95,19785.14,20.03
2025-03-12T06:00:00,coinbase,binance,81750.0,82021.33,10000,13.13,19798.27,20.0232
2025-03-12T10:05:00,coinbase,binance,82393.73,82652.52,10000,11.36,19809.63,20.0214
2025-03-12T10:20:00,coinbase,binance,82371.38,82652.52,10000,14.07,19823.7,20.0241
2025-03-12T13:55:00,binance,coinbase,82404.88,82672.79,10000,12.46,19836.15,20.0225
2025-03-12T15:10:00,coinbase,binance,80898.58,81141.77,10000,10.01,19846.17,20.02
2025-03-12T16:25:00,coinbase,binance,81810.87,82157.51,10000,22.3,19868.46,20.0323
2025-03-12T16:30:00,binance,coinbase,81755.4,82065.69,10000,17.89,19886.35,20.0279
2025-03-12T17:45:00,coinbase,binance,82311.73,82587.7,10000,13.47,19899.82,20.0235
2025-03-12T17:55:00,coinbase,binance,81816.36,82077.48,10000,11.86,19911.68,20.0219
2025-03-12T18:05:00,binance,coinbase,81808.12,82053.57,10000,9.95,19921.63,20.02
